date,Kp,Ap,F10.7
1991-12-09,173,10,249.7
1991-12-10,237,15,252.5
1991-12-11,220,14,237.8
1991-12-12,217,13,235.8
1991-12-13,240,15,246.6
1991-12-14,250,17,222.2
1991-12-15,130,7,206.5
1991-12-16,243,20,225.1
1991-12-17,353,35,192.0
1991-12-18,200,12,189.0
1991-12-19,203,13,181.8
1991-12-20,173,10,191.8
1991-12-21,313,27,186.2
1991-12-22,123,6,216.0
1991-12-23,233,14,218.9
1991-12-24,180,10,222.3
1991-12-25,137,7,250.8
1991-12-26,167,9,252.2
1991-12-27,337,36,243.7
1991-12-28,287,23,263.3
1991-12-29,317,29,246.0
1991-12-30,233,16,263.2
1991-12-31,173,9,235.0
1992-01-01,207,12,240.3
1992-01-02,267,22,251.6
1992-01-03,247,16,270.4
1992-01-04,243,16,265.6
1992-01-05,217,12,257.7
1992-01-06,220,13,245.7
1992-01-07,170,8,253.7
1992-01-08,250,16,253.1
1992-01-09,120,7,248.8
1992-01-10,227,14,225.1
1992-01-11,303,26,202.4
1992-01-12,290,22,182.4
1992-01-13,307,27,177.3
1992-01-14,280,21,172.8
1992-01-15,247,18,167.7
1992-01-16,293,27,156.1
1992-01-17,193,10,150.6
1992-01-18,130,7,147.0
1992-01-19,127,6,155.0
1992-01-20,230,14,162.9
1992-01-21,130,7,168.7
1992-01-22,137,7,167.6
1992-01-23,83,4,167.6
1992-01-24,77,4,172.9
1992-01-25,87,4,195.9
1992-01-26,120,7,202.7
1992-01-27,267,22,214.0
1992-01-28,223,14,230.6
1992-01-29,233,14,258.3
1992-01-30,287,22,272.0
1992-01-31,233,15,293.5
1992-02-01,297,29,275.5
1992-02-02,410,56,280.1
1992-02-03,483,92,263.2
1992-02-04,293,27,244.4
1992-02-05,133,7,239.4
1992-02-06,140,7,232.1
1992-02-07,230,17,234.0
1992-02-08,363,49,218.9
1992-02-09,467,79,229.3
1992-02-10,293,25,234.5
1992-02-11,150,7,218.4
1992-02-12,190,11,204.9
1992-02-13,167,10,193.0
1992-02-14,183,10,198.7
1992-02-15,83,4,197.9
1992-02-16,87,4,195.2
1992-02-17,227,16,201.7
1992-02-18,223,14,201.6
1992-02-19,220,13,191.2
1992-02-20,433,63,199.0
1992-02-21,403,69,212.3
1992-02-22,307,27,229.5
1992-02-23,230,16,244.0
1992-02-24,300,28,250.1
1992-02-25,407,55,248.3
1992-02-26,390,65,248.0
1992-02-27,420,60,239.5
1992-02-28,150,7,228.8
1992-02-29,340,44,213.9
1992-03-01,233,16,196.8
1992-03-02,213,12,178.3
1992-03-03,197,11,160.3
1992-03-04,217,13,157.1
1992-03-05,213,12,152.4
1992-03-06,137,8,153.1
1992-03-07,177,10,157.2
1992-03-08,203,11,179.4
1992-03-09,293,25,169.4
1992-03-10,253,17,167.0
1992-03-11,270,20,163.1
1992-03-12,203,12,161.7
1992-03-13,113,6,163.3
1992-03-14,83,4,162.9
1992-03-15,170,9,167.2
1992-03-16,213,13,159.7
1992-03-17,287,25,157.6
1992-03-18,237,17,159.0
1992-03-19,73,4,166.1
1992-03-20,83,4,167.2
1992-03-21,277,23,166.4
1992-03-22,247,17,159.7
1992-03-23,307,26,165.3
1992-03-24,287,22,174.7
1992-03-25,240,16,185.1
1992-03-26,210,12,177.9
1992-03-27,193,11,180.0
1992-03-28,193,10,185.4
1992-03-29,260,18,192.4
1992-03-30,207,12,182.1
1992-03-31,220,14,191.2
1992-04-01,213,13,185.9
1992-04-02,130,6,161.2
1992-04-03,300,32,159.8
1992-04-04,210,12,154.0
1992-04-05,237,15,154.7
1992-04-06,267,24,143.0
1992-04-07,260,19,141.8
1992-04-08,267,20,151.6
1992-04-09,127,6,140.2
1992-04-10,97,5,141.2
1992-04-11,60,3,144.0
1992-04-12,80,4,144.7
1992-04-13,137,6,147.1
1992-04-14,130,6,155.2
1992-04-15,183,10,150.3
1992-04-16,97,5,158.9
1992-04-17,77,4,185.6
1992-04-18,250,19,204.8
1992-04-19,253,17,207.7
1992-04-20,263,18,206.5
1992-04-21,157,8,197.1
1992-04-22,217,12,184.8
1992-04-23,153,8,174.7
1992-04-24,220,13,162.9
1992-04-25,190,10,155.7
1992-04-26,147,8,145.0
1992-04-27,113,5,139.1
1992-04-28,177,10,130.4
1992-04-29,140,7,132.5
1992-04-30,177,10,129.9
1992-05-01,210,15,133.0
1992-05-02,187,12,138.0
1992-05-03,173,9,127.8
1992-05-04,200,12,137.0
1992-05-05,110,5,135.4
1992-05-06,100,5,133.0
1992-05-07,213,13,131.5
1992-05-08,323,29,145.3
1992-05-09,313,39,129.2
1992-05-10,597,179,126.9
1992-05-11,437,70,128.8
1992-05-12,200,11,127.8
1992-05-13,273,21,128.2
1992-05-14,87,4,129.3
1992-05-15,103,5,124.8
1992-05-16,87,4,118.5
1992-05-17,63,3,115.5
1992-05-18,200,16,120.2
1992-05-19,207,14,134.5
1992-05-20,157,8,140.3
1992-05-21,153,8,145.5
1992-05-22,380,50,148.4
1992-05-23,210,14,145.6
1992-05-24,157,8,136.9
1992-05-25,190,10,126.1
1992-05-26,143,8,122.1
1992-05-27,193,10,117.7
1992-05-28,217,13,113.9
1992-05-29,263,19,108.1
1992-05-30,233,14,101.7
1992-05-31,153,8,101.8
1992-06-01,143,8,101.4
1992-06-02,100,5,105.0
1992-06-03,113,6,110.1
1992-06-04,77,4,111.5
1992-06-05,123,6,118.4
1992-06-06,97,5,123.2
1992-06-07,170,12,119.2
1992-06-08,387,46,118.7
1992-06-09,243,17,122.3
1992-06-10,257,20,129.3
1992-06-11,283,26,133.1
1992-06-12,330,40,130.6
1992-06-13,210,12,127.5
1992-06-14,137,6,127.2
1992-06-15,177,10,124.7
1992-06-16,87,4,122.9
1992-06-17,107,5,134.4
1992-06-18,243,27,119.8
1992-06-19,193,12,119.1
1992-06-20,143,7,116.8
1992-06-21,150,9,121.3
1992-06-22,167,10,120.0
1992-06-23,217,13,125.5
1992-06-24,287,22,121.8
1992-06-25,233,14,127.4
1992-06-26,157,8,115.3
1992-06-27,190,11,113.1
1992-06-28,230,15,112.0
1992-06-29,353,38,114.4
1992-06-30,307,37,127.0
1992-07-01,263,19,134.1
1992-07-02,223,16,141.2
1992-07-03,117,5,141.1
1992-07-04,90,4,141.3
1992-07-05,170,9,150.6
1992-07-06,113,5,155.4
1992-07-07,73,4,159.9
1992-07-08,107,5,156.6
1992-07-09,83,4,165.0
1992-07-10,113,6,175.7
1992-07-11,70,4,173.9
1992-07-12,240,15,177.8
1992-07-13,293,23,181.4
1992-07-14,213,12,181.3
1992-07-15,123,6,173.3
1992-07-16,197,12,162.8
1992-07-17,103,5,140.4
1992-07-18,97,5,130.2
1992-07-19,77,4,122.3
1992-07-20,153,8,127.5
1992-07-21,180,11,111.8
1992-07-22,330,34,107.7
1992-07-23,243,16,101.9
1992-07-24,147,7,103.2
1992-07-25,180,11,101.5
1992-07-26,80,4,104.3
1992-07-27,127,7,103.4
1992-07-28,240,17,98.5
1992-07-29,97,5,101.1
1992-07-30,177,9,99.9
1992-07-31,183,10,106.3
1992-08-01,167,8,113.6
1992-08-02,97,5,128.2
1992-08-03,83,4,135.1
1992-08-04,207,15,134.7
1992-08-05,327,35,134.3
1992-08-06,237,16,141.9
1992-08-07,290,26,145.4
1992-08-08,250,16,147.5
1992-08-09,203,12,141.4
1992-08-10,147,7,136.3
1992-08-11,223,13,133.9
1992-08-12,123,6,131.7
1992-08-13,160,11,132.3
1992-08-14,203,15,132.0
1992-08-15,150,8,133.8
1992-08-16,163,8,140.0
1992-08-17,80,4,137.1
1992-08-18,133,6,132.7
1992-08-19,157,9,138.0
1992-08-20,270,26,159.1
1992-08-21,230,20,127.8
1992-08-22,323,39,124.4
1992-08-23,393,73,113.2
1992-08-24,183,10,104.0
1992-08-25,107,5,100.1
1992-08-26,197,11,94.4
1992-08-27,220,14,95.8
1992-08-28,110,5,97.6
1992-08-29,220,16,97.1
1992-08-30,117,6,96.6
1992-08-31,90,4,99.0
1992-09-01,40,2,101.6
1992-09-02,263,23,106.3
1992-09-03,393,48,108.9
1992-09-04,330,33,106.4
1992-09-05,310,28,121.2
1992-09-06,247,17,141.3
1992-09-07,287,22,133.6
1992-09-08,257,18,130.8
1992-09-09,477,84,118.5
1992-09-10,490,88,118.4
1992-09-11,320,32,120.1
1992-09-12,100,5,118.7
1992-09-13,97,5,128.8
1992-09-14,157,8,123.1
1992-09-15,187,10,121.5
1992-09-16,207,12,127.9
1992-09-17,493,93,120.6
1992-09-18,333,31,118.5
1992-09-19,217,13,113.4
1992-09-20,170,8,107.1
1992-09-21,123,7,110.4
1992-09-22,220,17,112.3
1992-09-23,167,9,112.6
1992-09-24,63,4,112.6
1992-09-25,193,11,116.5
1992-09-26,140,8,117.3
1992-09-27,77,4,121.6
1992-09-28,203,16,116.6
1992-09-29,423,62,117.7
1992-09-30,343,35,116.2
1992-10-01,300,26,118.2
1992-10-02,173,9,119.5
1992-10-03,117,6,120.2
1992-10-04,123,7,126.1
1992-10-05,107,5,130.1
1992-10-06,167,10,137.3
1992-10-07,163,8,135.8
1992-10-08,137,8,125.4
1992-10-09,290,26,121.0
1992-10-10,173,10,112.1
1992-10-11,273,24,110.0
1992-10-12,323,34,106.5
1992-10-13,267,23,108.2
1992-10-14,290,25,104.9
1992-10-15,353,35,97.8
1992-10-16,280,22,99.9
1992-10-17,247,16,105.8
1992-10-18,187,12,111.4
1992-10-19,243,16,123.4
1992-10-20,177,12,131.9
1992-10-21,127,6,139.2
1992-10-22,160,9,149.2
1992-10-23,107,5,140.3
1992-10-24,53,3,145.1
1992-10-25,140,7,159.4
1992-10-26,220,14,167.9
1992-10-27,327,31,168.9
1992-10-28,263,19,172.3
1992-10-29,317,27,161.6
1992-10-30,243,16,225.8
1992-10-31,183,10,147.3
1992-11-01,190,16,144.8
1992-11-02,273,23,138.8
1992-11-03,237,17,132.9
1992-11-04,293,25,140.4
1992-11-05,230,15,133.6
1992-11-06,227,14,130.5
1992-11-07,210,12,132.4
1992-11-08,193,11,129.7
1992-11-09,357,42,129.9
1992-11-10,217,12,133.7
1992-11-11,267,19,132.0
1992-11-12,250,16,124.7
1992-11-13,247,17,122.2
1992-11-14,213,12,123.4
1992-11-15,250,19,124.1
1992-11-16,183,10,133.7
1992-11-17,160,8,148.9
1992-11-18,127,7,158.2
1992-11-19,133,7,157.1
1992-11-20,77,4,155.0
1992-11-21,113,7,158.5
1992-11-22,240,17,162.0
1992-11-23,323,31,171.7
1992-11-24,200,12,169.4
1992-11-25,210,12,162.4
1992-11-26,177,10,158.2
1992-11-27,110,5,152.6
1992-11-28,130,6,144.7
1992-11-29,107,5,136.0
1992-11-30,183,13,135.9
1992-12-01,253,17,127.1
1992-12-02,170,9,126.0
1992-12-03,237,15,121.3
1992-12-04,233,15,115.9
1992-12-05,123,7,112.4
1992-12-06,90,5,115.9
1992-12-07,197,16,116.1
1992-12-08,313,26,124.8
1992-12-09,263,19,129.6
1992-12-10,243,17,137.5
1992-12-11,183,10,159.0
1992-12-12,157,8,163.1
1992-12-13,163,8,167.6
1992-12-14,177,10,161.8
1992-12-15,227,14,150.4
1992-12-16,127,6,145.8
1992-12-17,253,25,145.5
1992-12-18,163,9,144.9
1992-12-19,177,11,142.2
1992-12-20,220,13,143.2
1992-12-21,220,14,140.8
1992-12-22,157,7,137.6
1992-12-23,160,8,139.3
1992-12-24,163,8,132.0
1992-12-25,97,5,132.0
1992-12-26,93,4,127.2
1992-12-27,100,8,121.2
1992-12-28,323,39,123.4
1992-12-29,367,42,121.3
1992-12-30,183,10,121.9
1992-12-31,190,11,125.8
1993-01-01,193,10,118.3
1993-01-02,303,24,117.4
1993-01-03,340,33,120.6
1993-01-04,333,31,117.1
1993-01-05,253,17,120.8
1993-01-06,250,16,125.8
1993-01-07,287,23,126.3
1993-01-08,233,15,128.6
1993-01-09,243,16,124.5
1993-01-10,263,25,127.7
1993-01-11,260,21,127.4
1993-01-12,207,12,135.6
1993-01-13,193,12,136.6
1993-01-14,287,22,128.8
1993-01-15,227,14,121.9
1993-01-16,193,11,129.1
1993-01-17,207,13,121.9
1993-01-18,193,11,117.7
1993-01-19,280,22,112.7
1993-01-20,203,14,106.5
1993-01-21,130,7,103.3
1993-01-22,127,7,101.0
1993-01-23,73,4,102.7
1993-01-24,180,10,101.6
1993-01-25,250,25,102.6
1993-01-26,280,22,103.3
1993-01-27,203,11,107.6
1993-01-28,130,7,108.6
1993-01-29,100,5,110.7
1993-01-30,213,12,109.6
1993-01-31,427,59,115.6
1993-02-01,330,31,121.5
1993-02-02,270,21,124.7
1993-02-03,163,10,133.0
1993-02-04,147,7,143.2
1993-02-05,123,6,155.6
1993-02-06,107,5,178.8
1993-02-07,297,27,171.2
1993-02-08,370,40,183.4
1993-02-09,320,28,180.3
1993-02-10,237,17,175.0
1993-02-11,273,20,168.8
1993-02-12,197,11,144.9
1993-02-13,200,12,131.7
1993-02-14,127,6,137.9
1993-02-15,90,4,131.6
1993-02-16,113,6,130.5
1993-02-17,303,36,121.4
1993-02-18,203,13,123.2
1993-02-19,137,7,113.4
1993-02-20,303,26,120.6
1993-02-21,307,27,120.3
1993-02-22,320,30,130.3
1993-02-23,163,8,129.6
1993-02-24,130,6,132.7
1993-02-25,127,6,125.5
1993-02-26,107,5,123.8
1993-02-27,77,4,121.6
1993-02-28,257,19,121.4
1993-03-01,253,18,129.6
1993-03-02,290,24,141.0
1993-03-03,350,35,148.6
1993-03-04,253,23,163.8
1993-03-05,137,7,162.5
1993-03-06,157,8,164.0
1993-03-07,267,22,150.9
1993-03-08,300,29,144.3
1993-03-09,423,64,140.6
1993-03-10,207,15,146.7
1993-03-11,357,50,148.0
1993-03-12,303,28,158.7
1993-03-13,323,31,139.9
1993-03-14,290,23,134.2
1993-03-15,387,45,129.7
1993-03-16,350,39,120.5
1993-03-17,287,23,122.4
1993-03-18,247,18,126.2
1993-03-19,187,11,133.4
1993-03-20,273,21,127.0
1993-03-21,320,30,129.7
1993-03-22,310,25,126.6
1993-03-23,193,12,120.1
1993-03-24,400,58,114.4
1993-03-25,240,16,116.0
1993-03-26,150,8,116.4
1993-03-27,207,12,122.4
1993-03-28,243,17,125.8
1993-03-29,207,18,128.3
1993-03-30,260,19,128.7
1993-03-31,173,10,124.9
1993-04-01,167,8,123.5
1993-04-02,90,4,120.7
1993-04-03,77,4,117.0
1993-04-04,313,58,116.4
1993-04-05,473,87,118.9
1993-04-06,220,14,133.1
1993-04-07,203,12,130.0
1993-04-08,300,26,143.5
1993-04-09,287,28,136.0
1993-04-10,260,18,139.2
1993-04-11,163,8,119.4
1993-04-12,193,16,103.7
1993-04-13,317,32,97.7
1993-04-14,270,20,92.8
1993-04-15,300,28,88.8
1993-04-16,237,16,90.9
1993-04-17,187,10,96.5
1993-04-18,267,20,106.6
1993-04-19,177,9,111.9
1993-04-20,287,23,119.9
1993-04-21,340,33,120.5
1993-04-22,267,21,118.4
1993-04-23,193,12,122.9
1993-04-24,177,9,130.3
1993-04-25,187,10,126.2
1993-04-26,100,5,125.0
1993-04-27,80,4,119.6
1993-04-28,100,5,115.2
1993-04-29,180,12,108.1
1993-04-30,213,13,107.4
1993-05-01,127,7,104.2
1993-05-02,113,6,104.7
1993-05-03,150,8,108.9
1993-05-04,93,5,112.4
1993-05-05,110,6,120.0
1993-05-06,183,9,122.2
1993-05-07,233,18,133.0
1993-05-08,370,40,131.2
1993-05-09,393,48,131.5
1993-05-10,377,48,136.8
1993-05-11,93,4,134.7
1993-05-12,243,16,129.0
1993-05-13,157,10,122.4
1993-05-14,213,14,114.6
1993-05-15,217,13,106.7
1993-05-16,193,12,101.1
1993-05-17,243,18,98.4
1993-05-18,133,7,93.5
1993-05-19,193,11,93.1
1993-05-20,140,7,93.4
1993-05-21,50,3,93.3
1993-05-22,80,4,94.1
1993-05-23,37,2,97.3
1993-05-24,50,3,100.9
1993-05-25,27,2,102.4
1993-05-26,73,4,110.4
1993-05-27,257,18,122.7
1993-05-28,293,23,129.2
1993-05-29,173,10,132.5
1993-05-30,80,4,144.1
1993-05-31,97,5,142.1
1993-06-01,77,4,140.4
1993-06-02,117,6,143.4
1993-06-03,230,14,140.4
1993-06-04,410,54,133.7
1993-06-05,350,36,137.7
1993-06-06,263,18,131.3
1993-06-07,280,21,115.7
1993-06-08,220,14,115.2
1993-06-09,123,6,118.9
1993-06-10,207,28,116.0
1993-06-11,170,9,104.9
1993-06-12,207,12,96.2
1993-06-13,213,12,89.4
1993-06-14,157,8,86.4
1993-06-15,110,5,84.6
1993-06-16,57,3,85.0
1993-06-17,93,4,86.1
1993-06-18,53,3,87.4
1993-06-19,110,5,88.8
1993-06-20,100,5,94.1
1993-06-21,23,2,94.0
1993-06-22,103,5,99.8
1993-06-23,230,17,113.1
1993-06-24,307,26,125.4
1993-06-25,253,18,122.6
1993-06-26,150,7,126.0
1993-06-27,123,6,131.7
1993-06-28,83,4,127.8
1993-06-29,183,10,126.7
1993-06-30,187,10,120.3
1993-07-01,287,22,111.8
1993-07-02,307,29,113.6
1993-07-03,260,21,114.2
1993-07-04,157,8,110.1
1993-07-05,90,5,103.9
1993-07-06,90,5,98.4
1993-07-07,150,8,96.5
1993-07-08,233,14,96.4
1993-07-09,227,15,93.2
1993-07-10,207,12,89.0
1993-07-11,250,20,85.8
1993-07-12,163,8,88.7
1993-07-13,183,10,89.5
1993-07-14,50,3,95.7
1993-07-15,110,5,96.3
1993-07-16,67,4,100.3
1993-07-17,57,3,102.6
1993-07-18,100,5,103.7
1993-07-19,113,5,104.1
1993-07-20,230,16,105.6
1993-07-21,227,14,108.9
1993-07-22,190,10,111.2
1993-07-23,117,6,113.3
1993-07-24,83,4,109.8
1993-07-25,93,5,105.1
1993-07-26,70,4,106.8
1993-07-27,167,10,106.4
1993-07-28,130,6,104.6
1993-07-29,227,18,103.5
1993-07-30,123,6,100.8
1993-07-31,123,6,99.1
1993-08-01,53,3,102.8
1993-08-02,60,3,103.7
1993-08-03,123,6,100.8
1993-08-04,270,25,98.9
1993-08-05,233,18,97.0
1993-08-06,213,14,97.1
1993-08-07,233,15,93.8
1993-08-08,143,7,93.4
1993-08-09,197,11,99.1
1993-08-10,133,7,104.5
1993-08-11,80,4,111.2
1993-08-12,127,6,103.2
1993-08-13,93,4,99.2
1993-08-14,27,2,94.6
1993-08-15,170,14,92.8
1993-08-16,470,78,92.4
1993-08-17,243,27,95.1
1993-08-18,260,18,94.3
1993-08-19,207,12,93.9
1993-08-20,133,6,93.8
1993-08-21,93,4,97.0
1993-08-22,120,6,96.2
1993-08-23,60,3,94.8
1993-08-24,90,4,92.5
1993-08-25,67,4,90.6
1993-08-26,123,6,90.2
1993-08-27,263,26,89.4
1993-08-28,197,11,90.2
1993-08-29,180,10,91.7
1993-08-30,80,4,90.7
1993-08-31,103,5,90.6
1993-09-01,43,3,87.1
1993-09-02,113,6,82.6
1993-09-03,333,36,80.9
1993-09-04,297,25,80.5
1993-09-05,210,13,81.0
1993-09-06,207,12,80.2
1993-09-07,150,8,79.6
1993-09-08,147,8,80.2
1993-09-09,97,5,80.1
1993-09-10,90,4,80.1
1993-09-11,127,6,79.8
1993-09-12,197,16,79.5
1993-09-13,483,91,81.1
1993-09-14,317,28,82.6
1993-09-15,240,16,85.6
1993-09-16,123,6,89.0
1993-09-17,93,4,85.9
1993-09-18,80,4,86.0
1993-09-19,87,4,85.0
1993-09-20,243,21,80.3
1993-09-21,183,14,80.6
1993-09-22,123,6,79.8
1993-09-23,147,12,82.0
1993-09-24,253,18,90.0
1993-09-25,197,11,96.5
1993-09-26,180,10,106.8
1993-09-27,177,9,104.9
1993-09-28,143,8,111.7
1993-09-29,277,24,116.8
1993-09-30,227,18,120.9
1993-10-01,297,26,117.1
1993-10-02,137,7,126.9
1993-10-03,93,5,124.8
1993-10-04,113,6,121.5
1993-10-05,103,5,123.7
1993-10-06,183,13,118.0
1993-10-07,63,3,116.6
1993-10-08,230,16,113.1
1993-10-09,377,48,110.1
1993-10-10,333,31,107.1
1993-10-11,313,28,102.3
1993-10-12,257,18,97.3
1993-10-13,193,11,94.5
1993-10-14,150,8,90.8
1993-10-15,63,3,93.5
1993-10-16,110,5,90.3
1993-10-17,150,8,89.4
1993-10-18,130,7,86.7
1993-10-19,163,9,88.1
1993-10-20,90,4,93.5
1993-10-21,113,5,94.2
1993-10-22,237,16,91.3
1993-10-23,207,12,91.4
1993-10-24,177,10,90.6
1993-10-25,313,40,86.0
1993-10-26,223,17,87.4
1993-10-27,367,38,86.0
1993-10-28,270,21,87.3
1993-10-29,190,11,90.5
1993-10-30,63,3,90.0
1993-10-31,143,7,90.1
1993-11-01,203,11,90.0
1993-11-02,83,4,91.8
1993-11-03,147,15,92.4
1993-11-04,470,77,94.1
1993-11-05,347,34,94.8
1993-11-06,310,26,94.9
1993-11-07,293,23,93.5
1993-11-08,253,17,90.2
1993-11-09,203,11,88.7
1993-11-10,200,12,88.2
1993-11-11,120,6,87.0
1993-11-12,67,4,88.9
1993-11-13,150,8,92.2
1993-11-14,223,14,92.3
1993-11-15,197,13,99.9
1993-11-16,197,10,98.2
1993-11-17,100,6,97.7
1993-11-18,267,31,100.2
1993-11-19,317,31,98.7
1993-11-20,170,9,98.0
1993-11-21,153,8,94.8
1993-11-22,107,5,96.8
1993-11-23,147,7,97.9
1993-11-24,100,5,97.5
1993-11-25,130,6,94.7
1993-11-26,243,17,90.8
1993-11-27,127,7,87.3
1993-11-28,90,4,90.7
1993-11-29,200,11,91.2
1993-11-30,73,4,100.8
1993-12-01,293,29,105.6
1993-12-02,390,48,101.3
1993-12-03,333,37,102.6
1993-12-04,150,8,101.6
1993-12-05,180,11,98.3
1993-12-06,140,6,99.9
1993-12-07,237,20,103.8
1993-12-08,363,47,101.9
1993-12-09,50,3,95.4
1993-12-10,167,8,93.2
1993-12-11,143,7,89.7
1993-12-12,123,6,88.1
1993-12-13,63,3,85.1
1993-12-14,77,4,85.1
1993-12-15,190,11,82.8
1993-12-16,293,23,81.9
1993-12-17,283,21,81.1
1993-12-18,270,20,82.4
1993-12-19,207,12,84.2
1993-12-20,220,13,88.1
1993-12-21,273,20,89.9
1993-12-22,193,11,96.6
1993-12-23,193,11,101.6
1993-12-24,210,12,107.5
1993-12-25,197,11,115.2
1993-12-26,170,9,120.5
1993-12-27,137,7,135.8
1993-12-28,60,3,129.2
1993-12-29,47,2,124.4
1993-12-30,87,4,138.0
1993-12-31,257,20,136.2
1994-01-01,310,26,143.4
1994-01-02,280,21,141.4
1994-01-03,233,15,128.7
1994-01-04,123,6,124.6
1994-01-05,80,4,132.4
1994-01-06,210,12,127.7
1994-01-07,97,5,122.1
1994-01-08,133,6,118.9
1994-01-09,57,3,113.1
1994-01-10,33,2,106.5
1994-01-11,263,24,97.8
1994-01-12,327,29,94.6
1994-01-13,310,26,91.9
1994-01-14,307,26,87.3
1994-01-15,267,20,92.6
1994-01-16,273,19,97.0
1994-01-17,313,27,102.0
1994-01-18,297,24,97.5
1994-01-19,300,25,99.5
1994-01-20,233,14,101.6
1994-01-21,170,9,107.3
1994-01-22,157,9,109.5
1994-01-23,143,7,114.6
1994-01-24,70,4,125.1
1994-01-25,103,5,128.1
1994-01-26,287,22,123.9
1994-01-27,277,20,116.8
1994-01-28,233,16,115.7
1994-01-29,193,10,98.9
1994-01-30,190,11,96.1
1994-01-31,170,9,94.7
1994-02-01,107,5,91.7
1994-02-02,200,14,93.5
1994-02-03,190,11,95.1
1994-02-04,210,13,92.7
1994-02-05,327,32,90.6
1994-02-06,433,64,92.2
1994-02-07,433,62,93.3
1994-02-08,443,64,92.6
1994-02-09,357,37,98.3
1994-02-10,373,40,91.8
1994-02-11,403,50,90.7
1994-02-12,350,34,95.1
1994-02-13,357,40,95.4
1994-02-14,357,38,98.9
1994-02-15,310,26,101.3
1994-02-16,290,24,102.3
1994-02-17,203,11,103.9
1994-02-18,123,7,103.9
1994-02-19,307,25,105.6
1994-02-20,240,17,105.2
1994-02-21,440,95,103.1
1994-02-22,380,63,104.4
1994-02-23,207,12,105.1
1994-02-24,100,5,102.9
1994-02-25,227,14,94.8
1994-02-26,133,7,92.6
1994-02-27,137,7,93.0
1994-02-28,157,10,90.8
1994-03-01,207,12,92.4
1994-03-02,250,19,96.3
1994-03-03,267,23,99.2
1994-03-04,77,4,96.3
1994-03-05,127,8,94.2
1994-03-06,187,11,94.1
1994-03-07,430,65,90.0
1994-03-08,413,52,89.9
1994-03-09,437,64,88.7
1994-03-10,390,45,86.8
1994-03-11,373,40,87.0
1994-03-12,360,36,91.7
1994-03-13,300,27,89.1
1994-03-14,350,34,86.2
1994-03-15,387,45,86.5
1994-03-16,297,24,85.3
1994-03-17,353,36,84.3
1994-03-18,263,20,85.9
1994-03-19,233,15,88.3
1994-03-20,213,13,87.9
1994-03-21,313,28,90.0
1994-03-22,260,20,90.5
1994-03-23,277,21,91.2
1994-03-24,250,18,92.1
1994-03-25,247,17,90.4
1994-03-26,167,9,88.1
1994-03-27,163,10,88.0
1994-03-28,210,12,87.3
1994-03-29,120,6,85.8
1994-03-30,213,14,86.1
1994-03-31,117,6,84.9
1994-04-01,140,6,82.4
1994-04-02,383,53,79.3
1994-04-03,497,92,77.4
1994-04-04,417,59,77.2
1994-04-05,370,41,77.2
1994-04-06,400,48,73.3
1994-04-07,377,41,73.0
1994-04-08,373,40,72.9
1994-04-09,407,52,72.9
1994-04-10,367,39,75.7
1994-04-11,387,46,74.6
1994-04-12,327,30,74.2
1994-04-13,333,31,74.3
1994-04-14,307,26,79.9
1994-04-15,267,19,80.6
1994-04-16,310,32,82.3
1994-04-17,443,100,82.5
1994-04-18,280,20,84.9
1994-04-19,227,16,86.2
1994-04-20,153,8,87.0
1994-04-21,167,9,87.6
1994-04-22,147,7,86.3
1994-04-23,173,12,86.1
1994-04-24,147,7,84.3
1994-04-25,160,8,83.8
1994-04-26,103,5,82.0
1994-04-27,93,4,79.0
1994-04-28,73,4,78.4
1994-04-29,97,5,78.9
1994-04-30,37,2,76.0
1994-05-01,323,50,76.3
1994-05-02,373,49,77.1
1994-05-03,373,44,75.6
1994-05-04,307,26,74.4
1994-05-05,370,40,74.4
1994-05-06,347,36,75.3
1994-05-07,360,39,75.2
1994-05-08,363,37,75.8
1994-05-09,313,26,78.8
1994-05-10,340,33,81.4
1994-05-11,310,26,83.6
1994-05-12,177,11,89.2
1994-05-13,133,7,91.4
1994-05-14,277,22,92.1
1994-05-15,350,36,93.4
1994-05-16,323,29,93.3
1994-05-17,237,15,97.2
1994-05-18,260,18,95.8
1994-05-19,180,11,92.7
1994-05-20,123,6,91.9
1994-05-21,100,5,89.8
1994-05-22,127,6,86.7
1994-05-23,150,8,83.6
1994-05-24,270,20,79.9
1994-05-25,253,19,76.1
1994-05-26,180,10,73.4
1994-05-27,93,4,72.1
1994-05-28,270,44,71.4
1994-05-29,370,41,71.4
1994-05-30,407,51,71.3
1994-05-31,320,29,71.1
1994-06-01,297,24,69.6
1994-06-02,300,24,69.9
1994-06-03,290,23,70.3
1994-06-04,267,19,69.5
1994-06-05,280,21,70.3
1994-06-06,263,18,72.7
1994-06-07,237,15,79.4
1994-06-08,170,8,82.9
1994-06-09,163,8,85.5
1994-06-10,243,17,88.0
1994-06-11,227,14,89.1
1994-06-12,300,24,89.0
1994-06-13,217,13,87.7
1994-06-14,237,15,88.0
1994-06-15,130,6,91.0
1994-06-16,93,4,90.8
1994-06-17,147,8,86.6
1994-06-18,200,12,80.9
1994-06-19,250,18,79.8
1994-06-20,230,14,78.9
1994-06-21,177,9,76.8
1994-06-22,137,6,74.6
1994-06-23,50,3,75.5
1994-06-24,67,4,75.2
1994-06-25,60,3,75.5
1994-06-26,307,25,76.3
1994-06-27,220,14,75.4
